"country","specialty","state","respondentId","surveyStatus","lastInteraction","firstInteraction","studyId","title","Q1","Q3","Q4","Q5","Q6","Q20-1","Q20-2","Q20-3","Q21","Q22","Q23","Q24-1","Q24-2","Q24-3","Q24-4","Q24-5","Q24-6","Q24-7","Q25-1","Q25-2","Q25-3","Q25-4","Q25-5","Q25-6","Q2","Q7-1","Q7-2","Q7-3","Q8","Q11-5","Q14-5","Q18","Q19","Q9","Q10","Q12-5","Q12-17","Q12-18","Q12-19","Q13-5","Q13-9","Q13-17","Q13-18","Q15-5","Q15-17","Q15-18","Q15-19","Q16-5","Q16-9","Q16-17","Q16-18","Q11-11","Q11-13","Q14-11","Q14-13","Q11-2","Q12-2","Q12-4","Q14-2","Q15-2","Q15-4","Q17","Q12-11","Q12-12","Q12-13","Q13-11","Q13-12","Q13-13","Q13-19","Q15-11","Q15-12","Q15-13","Q16-11","Q16-12","Q16-13","Q16-19","Q12-8","Q13-8","Q15-8","Q16-8","Q12-9","Q13-6","Q13-21","Q15-9","Q16-6","Q16-21","Q11-9","Q14-9","Q11-20","Q14-20","Q12-1","Q12-3","Q12-7","Q12-15","Q13-2","Q13-4","Q13-7","Q13-10","Q13-14","Q13-15","Q15-1","Q15-3","Q15-7","Q15-15","Q16-2","Q16-4","Q16-7","Q16-10","Q16-14","Q16-15","Q11-4","Q11-12","Q14-4","Q14-12","Q13-20","Q16-20","Q11-3","Q11-8","Q11-14","Q11-15","Q14-3","Q14-8","Q14-14","Q14-15","Q12-20","Q15-20","Q13-1","Q13-3","Q16-1","Q16-3","Q12-21","Q15-21","Q12-10","Q15-10","Q12-14","Q15-14","Q11-1","Q14-1","Q11-17","Q11-18","Q11-19","Q14-17","Q14-18","Q14-19","Q12-22","Q13-22","Q15-22","Q16-22","Q13-16","Q16-16","Q12-6","Q15-6","Q11-21","Q11-22","Q14-21","Q14-22","Q11-6","Q11-7","Q11-16","Q12-16","Q14-6","Q14-7","Q14-16","Q15-16","Q11-10","Q14-10","label","WAVE","pulseId","surveyTime","current_wave","treatment_setting","efficacy_overall_1","efficacy_overall_2","efficacy_overall_3","efficacy_overall_4","efficacy_overall_5","efficacy_overall_6","efficacy_overall_7","efficacy_overall_8","efficacy_overall_9","efficacy_overall_10","efficacy_overall_11","efficacy_overall_12","efficacy_overall_13","efficacy_overall_14","efficacy_overall_15","efficacy_overall_16","efficacy_overall_17","efficacy_overall_18","efficacy_overall_19","efficacy_overall_20","efficacy_overall_21","efficacy_overall_22","safety_overall_1","safety_overall_2","safety_overall_3","safety_overall_4","safety_overall_5","safety_overall_6","safety_overall_7","safety_overall_8","safety_overall_9","safety_overall_10","safety_overall_11","safety_overall_12","safety_overall_13","safety_overall_14","safety_overall_15","safety_overall_16","safety_overall_17","safety_overall_18","safety_overall_19","safety_overall_20","safety_overall_21","safety_overall_22"
"US","Family Medicine / Practice (FP)","Texas","cb5768dc-a683-4745-9df4-49cb75666d96","Completed","2020-04-15T00:57:10.311875","2020-04-15T00:37:05.030525","f841db14-3e1f-4574-bb6e-34421069bdaa","Your voice, represented in the COVID-19 global conversation","2","3","3","1,2","2","3","4","3","1","2","2","7","6","2","3","1","5","4","1","5","2","3","6","4","0","2","1","1","2,4",,,"2","4",,,,,,,,,,,,,,,,,,,,,,,"3",,,"4",,,"1,4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3",,"2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"wave4_en",4,"f841db14-3e1f-4574-bb6e-34421069bdaa",20.088016666666665,0,1,,"3",,"3",,,,,,,,,,,,,,,,,,,,"4",,"2",,,,,,,,,,,,,,,,,,
"US","Internal Medicine","Kentucky","c2925792-497e-4be5-bfa6-052d15cf3d90","Completed","2020-04-15T00:55:36.50303","2020-04-15T00:49:16.611517","f841db14-3e1f-4574-bb6e-34421069bdaa","Your voice, represented in the COVID-19 global conversation","1","1","2","3",,"1","3","5","1","1",,"5","4","7","6","3","1","2","1","2","5","6","4","3","-1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"wave4_en",4,"f841db14-3e1f-4574-bb6e-34421069bdaa",6.331533333333334,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US","Dermatology","Hawaii","98a1c699-9d60-4850-9e87-0aaa6db710af","Completed","2020-04-15T00:50:32.296066","2020-04-15T00:43:28.781241","f841db14-3e1f-4574-bb6e-34421069bdaa","Your voice, represented in the COVID-19 global conversation","1","3","1","4",,"1","4","1","1","2","4","5","4","1","3","2","6","7","1","2","4","3","6","5","-1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"wave4_en",4,"f841db14-3e1f-4574-bb6e-34421069bdaa",7.058583333333333,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US","Pain Medicine","Illinois","e2ec2bb8-1c3a-40a1-8b19-e5091f7e9d50","Completed","2020-04-15T00:49:58.870888","2020-04-15T00:44:04.443178","f841db14-3e1f-4574-bb6e-34421069bdaa","Your voice, represented in the COVID-19 global conversation","2","4","2","4",,"1","4","5","2","2","7","4","3","1","2","5","6","7","6","1","5","4","3","2","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"wave4_en",4,"f841db14-3e1f-4574-bb6e-34421069bdaa",5.907116666666667,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US","Hematology Oncology","North Carolina","e0a0f87e-64fa-4a02-9c03-0e75a6559d4b","Completed","2020-04-15T00:45:22.573748","2020-04-15T00:14:28.645732","f841db14-3e1f-4574-bb6e-34421069bdaa","Your voice, represented in the COVID-19 global conversation","3","7","1","4",,"3","4","1","1","2","1","2","5","1","4","3","6","7","6","4","3","2","1","5","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"wave4_en",4,"f841db14-3e1f-4574-bb6e-34421069bdaa",30.8988,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US","Psychiatry","Massachusetts","bf74f377-1f0d-4b1c-af2a-511ad5f0b984","Completed","2020-04-15T00:39:26.966474","2020-04-15T00:27:15.611676","f841db14-3e1f-4574-bb6e-34421069bdaa","Your voice, represented in the COVID-19 global conversation","3","6","2","4",,"1","5","1","1","2","7","6","5","1","2","3","4","7","6","1","3","4","5","2","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"wave4_en",4,"f841db14-3e1f-4574-bb6e-34421069bdaa",12.18925,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US","Cardiology","Idaho","a5efc75f-7d36-4bb5-8062-40cf15c4f219","Completed","2020-04-15T00:37:12.170878","2020-04-15T00:30:43.014108","f841db14-3e1f-4574-bb6e-34421069bdaa","Your voice, represented in the COVID-19 global conversation","1","2","3","4",,"2","2","1","2","2","3","1","4","3","7","6","5","2","2","3","5","6","4","1","-1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"wave4_en",4,"f841db14-3e1f-4574-bb6e-34421069bdaa",6.4859333333333336,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US","Family Medicine / Practice (FP)","Puerto Rico","b38f402e-1267-4c00-9ea2-327b6d913ddd","Completed","2020-04-15T00:34:31.567716","2020-04-15T00:18:35.839212","f841db14-3e1f-4574-bb6e-34421069bdaa","Your voice, represented in the COVID-19 global conversation","3","1","1","1,2","6","5","4","3","1","1",,"5","7","1","4","2","6","3","5","2","1","4","6","3","3","1","2","1",,,,"2,7","5","23",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"wave4_en",4,"f841db14-3e1f-4574-bb6e-34421069bdaa",15.928799999999999,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US","Emergency Medicine","West Virginia","69795f64-9dbe-4426-838e-74c24f327e7b","Completed","2020-04-15T00:31:16.823764","2020-04-15T00:21:17.166225","f841db14-3e1f-4574-bb6e-34421069bdaa","Your voice, represented in the COVID-19 global conversation","3","2","1","4",,"1","5","2","1","2","1","5","4","3","2","1","7","6","5","6","2","3","4","1","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"wave4_en",4,"f841db14-3e1f-4574-bb6e-34421069bdaa",9.994283333333334,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US","Family Medicine / Practice (FP)","Arkansas","a274536d-5d5d-45ad-9cf2-67c2a910a995","Completed","2020-04-15T00:27:04.424484","2020-04-15T00:14:43.56997","f841db14-3e1f-4574-bb6e-34421069bdaa","Your voice, represented in the COVID-19 global conversation","1","1","3","1,2","2","4","3","3","2","2","7","1","6","2","3","7","4","5","4","6","1","2","5","3","-1","1","2","1",,,,"7","5","2,4",,,,,,,,,,,,,,,,,,,,,,,"3","3",,"5","4","200mg tid 5 days",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"wave4_en",4,"f841db14-3e1f-4574-bb6e-34421069bdaa",12.347583333333334,0,3,,"3",,"3",,,,,,,,,,,,,,,,,,,,"5",,"4",,,,,,,,,,,,,,,,,,
"US","Allergy & Immunology","Illinois","95813720-8681-4c87-8fb9-3b840958e8c7","Completed","2020-04-15T00:26:47.210773","2020-04-15T00:18:26.042725","f841db14-3e1f-4574-bb6e-34421069bdaa","Your voice, represented in the COVID-19 global conversation","3","5","2","2,3",,"2","4","4","1","1",,"4","2","1","5","3","6","7","3","5","4","6","2","1","1","2","1","1","2,9,12",,,"1,3,7","4",,,,,,,,,,,,,,,,,,,,,,,"4",,,"4",,,,,,,,,,,,,,,,,,,,,,,,,,,,"4","3",,,,,,,,,,,,,,,,,,,,,,,,"2",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"wave4_en",4,"f841db14-3e1f-4574-bb6e-34421069bdaa",8.3528,0,1,,"4",,,,,,,"4",,,"2",,,,,,,,,,,,"4",,,,,,,"3",,,"5",,,,,,,,,,
"US","Anesthesiology","New York","b4a2376f-23bb-45da-8e72-df1c471f5111","Completed","2020-04-15T00:22:03.776544","2020-04-15T00:12:16.51148","f841db14-3e1f-4574-bb6e-34421069bdaa","Your voice, represented in the COVID-19 global conversation","2","4","1","2",,"2","2","3","2","2","7","5","2","6","4","3","7","1","6","3","5","2","1","4","0","1","7","7",,,,"4,6,7","4","2,4,5,17,18,19","2,4,5,11,17,18,19","2","3","3","3","4",,"4","4","4","4","4","4","4",,"4","4",,,,,,"1","1",,"3","3","2",,,,"4",,,"4",,,,"4",,,"4",,,,,,,,,,,,,,,,,,,"3","3",,,,,,,,,"3","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"wave4_en",4,"f841db14-3e1f-4574-bb6e-34421069bdaa",9.787749999999999,0,4,,"3",,"3","4",,,,,,"4",,,,,,"4","4","4",,,,,"3",,"3","4",,,,,,"4",,,,,,"4","4","4",,,
"US","Obstetrics & Gynecology - Gynecology - Oncology","Michigan","736b0478-6265-4793-b56c-bc0a2950d3ab","Completed","2020-04-15T00:20:22.163217","2020-04-15T00:15:00.72256","f841db14-3e1f-4574-bb6e-34421069bdaa","Your voice, represented in the COVID-19 global conversation","2","2","3","1,2,3","2","3","1","5","1","1",,"2","3","5","4","1","7","6","4","1","3","2","5","6","0","1","7","1",,,,"6,7","5","23",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"wave4_en",4,"f841db14-3e1f-4574-bb6e-34421069bdaa",5.357349999999999,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US","Plastic & Reconstructive Surgery","New Mexico","73043321-2727-4c9d-bf3d-6a975d179df9","Completed","2020-04-15T00:19:13.968741","2020-04-15T00:15:32.943584","f841db14-3e1f-4574-bb6e-34421069bdaa","Your voice, represented in the COVID-19 global conversation","3","5","2","4",,"2","5","4","1","2","1","4","5","1","2","3","7","6","1","2","6","5","4","3","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"wave4_en",4,"f841db14-3e1f-4574-bb6e-34421069bdaa",3.6837500000000003,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US","Radiology","Florida","aeb336f1-16cd-4c60-973b-4ba3208fefee","Completed","2020-04-15T00:15:58.360926","2020-04-15T00:01:30.847758","f841db14-3e1f-4574-bb6e-34421069bdaa","Your voice, represented in the COVID-19 global conversation","3","6","1","1","3","3","4","1","1","1",,"7","6","4","2","1","3","5","4","5","1","3","2","6","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"wave4_en",4,"f841db14-3e1f-4574-bb6e-34421069bdaa",14.45855,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US","Dermatology","Puerto Rico","9c88e4ad-57e4-4aeb-8fbb-fc2df3259f30","Completed","2020-04-15T00:14:56.910214","2020-04-15T00:02:13.049253","f841db14-3e1f-4574-bb6e-34421069bdaa","Your voice, represented in the COVID-19 global conversation","3","2","1","4",,"1","3","4","2","1",,"3","6","5","2","4","1","7","5","6","3","2","4","1","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"wave4_en",4,"f841db14-3e1f-4574-bb6e-34421069bdaa",12.731016666666667,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US","Psychiatry","California","9e20d530-3ba8-4420-a73c-1c5d9b74d50e","Completed","2020-04-15T00:14:43.192007","2020-04-15T00:04:13.778934","f841db14-3e1f-4574-bb6e-34421069bdaa","Your voice, represented in the COVID-19 global conversation","3","5","1","4",,"1","3","5","2","2","1","4","5","2","3","1","7","6","6","4","1","3","5","2","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"wave4_en",4,"f841db14-3e1f-4574-bb6e-34421069bdaa",10.490233333333332,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US","Obstetrics & Gynecology","New Hampshire","0b5bc0e2-e95f-4798-b126-19466b1552e7","Completed","2020-04-15T00:10:06.686958","2020-04-15T00:07:13.285473","f841db14-3e1f-4574-bb6e-34421069bdaa","Your voice, represented in the COVID-19 global conversation","3","7","3","1","1","2","2","3","1","1",,"5","6","1","2","4","3","7","2","3","4","5","6","1","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"wave4_en",4,"f841db14-3e1f-4574-bb6e-34421069bdaa",2.890016666666667,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US","Physical Medicine & Rehabilitation (Physiatry)","Massachusetts","975e1fc8-2a65-4ef2-9e34-4a0155502237","Completed","2020-04-15T00:08:28.019046","2020-04-14T23:54:47.785278","f841db14-3e1f-4574-bb6e-34421069bdaa","Your voice, represented in the COVID-19 global conversation","3","4","1","1,3","2","1","4","5","1","2","7","1","5","2","4","3","7","6","5","6","4","3","2","1","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"wave4_en",4,"f841db14-3e1f-4574-bb6e-34421069bdaa",13.670566666666668,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US","Internal Medicine","New York","6e26cd0c-c332-4fbd-85ed-092e80358d7f","Completed","2020-04-15T00:05:20.432579","2020-04-14T23:59:56.41394","f841db14-3e1f-4574-bb6e-34421069bdaa","Your voice, represented in the COVID-19 global conversation","2","7","1","3",,"1","2","1","1","1",,"3","1","2","5","4","6","7","4","1","3","5","6","2","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"wave4_en",4,"f841db14-3e1f-4574-bb6e-34421069bdaa",5.400316666666667,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US","Obstetrics & Gynecology","Virginia","998aa63b-b45a-4c99-bc2f-554b2e182c93","Completed","2020-04-15T00:04:23.524585","2020-04-15T00:00:27.702977","f841db14-3e1f-4574-bb6e-34421069bdaa","Your voice, represented in the COVID-19 global conversation","3","4","2","1","4","4","3","3","1","2","2","5","4","3","7","2","6","1","1","4","6","3","5","2","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"wave4_en",4,"f841db14-3e1f-4574-bb6e-34421069bdaa",3.9303666666666666,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US","Family Medicine / Practice (FP)","Florida","8e824ace-685b-4b43-b7bf-fb67fc9d53ef","Completed","2020-04-15T00:02:45.219885","2020-04-14T23:52:43.60256","f841db14-3e1f-4574-bb6e-34421069bdaa","Your voice, represented in the COVID-19 global conversation","3","5","2","1,2,3","3","1","4","5","1","2","2","7","4","1","3","2","5","6","6","1","2","3","4","5","3","1","4","1",,,,"2,3,4,7","4","23",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"wave4_en",4,"f841db14-3e1f-4574-bb6e-34421069bdaa",10.02695,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US","Emergency Medicine","New Jersey","07c60e89-8ebc-4874-9f85-31149b040d27","Completed","2020-04-14T23:59:09.540755","2020-04-14T23:53:02.976857","f841db14-3e1f-4574-bb6e-34421069bdaa","Your voice, represented in the COVID-19 global conversation","3","6","1","4",,"2","2","1","1","2","1","5","6","3","2","1","4","7","2","3","4","5","1","6","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"wave4_en",4,"f841db14-3e1f-4574-bb6e-34421069bdaa",6.1094,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US","Plastic & Reconstructive Surgery","Virginia","04e0f550-b33c-408a-9b2a-eeabcb6fbfde","Completed","2020-04-14T23:57:19.607504","2020-04-14T23:49:59.827711","f841db14-3e1f-4574-bb6e-34421069bdaa","Your voice, represented in the COVID-19 global conversation","3","3","2","4",,"5","3","1","1","2","2","3","4","6","2","1","7","5","1","2","3","4","6","5","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"wave4_en",4,"f841db14-3e1f-4574-bb6e-34421069bdaa",7.329666666666666,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US","Endocrinology","Texas","8f642264-4d6a-47fa-bdba-01c0aa9a5f3b","Completed","2020-04-14T23:54:03.990113","2020-04-14T23:47:10.021812","f841db14-3e1f-4574-bb6e-34421069bdaa","Your voice, represented in the COVID-19 global conversation","3","5","2","4",,"3","5","4","1","1",,"4","5","2","1","3","6","7","4","5","3","1","2","6","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"wave4_en",4,"f841db14-3e1f-4574-bb6e-34421069bdaa",6.899483333333333,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US","Dermatology","New Jersey","2052df6f-b4e8-4f2e-bf1f-3692f4084b3f","Completed","2020-04-14T23:44:09.57375","2020-04-14T23:38:10.568044","f841db14-3e1f-4574-bb6e-34421069bdaa","Your voice, represented in the COVID-19 global conversation","2","3","1","4",,"2","3","4","1","2","1","5","2","1","3","4","6","7","5","1","6","3","4","2","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"wave4_en",4,"f841db14-3e1f-4574-bb6e-34421069bdaa",5.983416666666667,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US","Family Medicine / Practice (FP)","Hawaii","1d9348e8-f2e6-4a81-b8a2-1371ca480651","Completed","2020-04-14T23:43:40.623676","2020-04-14T23:34:30.973181","f841db14-3e1f-4574-bb6e-34421069bdaa","Your voice, represented in the COVID-19 global conversation","3","3","3","1,2","4","1","4","2","1","2","6","4","5","3","2","1","6","7","5","4","3","6","2","1","3","2","1","1","2,11,12,13",,,"8","1",,,,,,,,,,,,,,,,,,,"2","2","6","6","2",,,"4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"wave4_en",4,"f841db14-3e1f-4574-bb6e-34421069bdaa",9.160833333333333,0,1,,"2",,,,,,,,,"2","5","2",,,,,,,,,,,"4",,,,,,,,,"6","6","6",,,,,,,,,
"US","Pediatrics (excluding surgery)","North Carolina","e8a8355d-1176-485f-a30f-3230fb854dc3","Completed","2020-04-14T23:38:21.848986","2020-04-14T23:31:18.860673","f841db14-3e1f-4574-bb6e-34421069bdaa","Your voice, represented in the COVID-19 global conversation","3","6","2","4",,"1","4","2","2","2","1","4","5","1","2","3","6","7","1","2","6","3","5","4","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"wave4_en",4,"f841db14-3e1f-4574-bb6e-34421069bdaa",7.0498,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US","Cardiology","Connecticut","f9c40cd0-f49b-48bb-9447-7b42f7892d60","Completed","2020-04-14T23:37:51.184142","2020-04-14T23:17:23.794284","f841db14-3e1f-4574-bb6e-34421069bdaa","Your voice, represented in the COVID-19 global conversation","3","6","1","1","6","1","5","5","1","1",,"6","3","2","1","7","4","5","4","2","5","1","3","6","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"wave4_en",4,"f841db14-3e1f-4574-bb6e-34421069bdaa",20.456500000000002,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
