"country","state","respondentId","surveyStatus","studyId","title","Q1","Q2","Q3","Q4","Q5","Q6-1","Q6-2","Q6-3","Q6-4","Q6-5","Q6-6","Q6-7","Q6-8","Q6-9","Q6-10","Q7","Q8-1","Q8-2","Q8-3","Q8-4","Q8-5","Q9-1","Q9-2","Q9-3","Q9-4","Q9-5","Q9-6","Q9-7","Q9-8","Q9-9","Q9-10","Q10","Q12-1","Q12-2","Q13","Q16-1","Q16-2","Q16-3","Q16-4","Q16-5","Q17","Q18","Q19","Q20","Q21","Q22","Q23","Q24","Q25","Q11","Q14","Q15","wave"
"US","California","d31f2a78-12a2-e74e-f948-44f0d60e2c3f","Completed","5d88f10b-1bcb-4ebb-bd1a-1983610b6112","Share your opinions & medical knowledge on COVID-19","3","3","3","4","2","2","11","1","11","11","11","11","11","3","11","1","1","2","4","3","5","11","1","11","11","11","11","11","3","2","11","1","15","15","15","4","3","2","5","1","2","1","1","No work clothes in the house, wipe things down when I get home with Clorox","2","2","1","2","X","2",,,"us1"
"US","California","7cd98e19-7542-8340-165c-89da6c7a7e88","Completed","5d88f10b-1bcb-4ebb-bd1a-1983610b6112","Share your opinions & medical knowledge on COVID-19","3","4","6","6","2","1","11","2","11","11","11","3","11","11","11","2","2","1","4","5","3","11","11","11","1","2","3","11","11","11","11","2","1,2,3,4,5,6","7,8,9,10,11,12,13,14","1,2,3,4,5,6","3","1","5","4","2","1","1","1","Cut hair, shower before greeting family, remove contaminated closes","1","1","2","3","We need PPE , ventilators in New YOrk!!!! ","5","1,2,3,4,5","1,2,3,4","us1"
"US","Nevada","3b520ff6-206c-c4c7-3fbe-f306e9fa219a","Completed","5d88f10b-1bcb-4ebb-bd1a-1983610b6112","Share your opinions & medical knowledge on COVID-19","3","3","3","7","2","1","11","11","3","11","2","11","11","11","11","2","5","4","1","3","2","11","11","11","1","2","11","11","11","3","11","3","8","2,8,13,14","14","5","4","3","1","2","1","3","1","changing clothes getting home","2","2","1","2","no",,"2","200 bid x 7 days","us1"
"US","California","73110cd6-1367-95d5-1eae-c9624de1a6ae","Completed","5d88f10b-1bcb-4ebb-bd1a-1983610b6112","Share your opinions & medical knowledge on COVID-19","3","2","2","3","3","2","11","11","11","11","1","3","11","11","11","1","1","3","5","4","2","3","11","11","11","11","2","11","1","11","11","1,2","2,4,5,7,8,13","2,4,5,7,8,13","15","5","4","2","3","1","1","1","1","changing into hospital scrubs at work, washing personal scrubs at home, leaving work bags in the garage, leaving work shoes in the garage, showering immediately after returning from work, disinfecting surfaces once per day at home, disinfecting work surfaces at the beginning and end of each shift","2","1","2","3","no","3","6","2","us1"
"US","New York","acdf89e3-0df4-9916-9f59-7f20733d9cd2","Completed","5d88f10b-1bcb-4ebb-bd1a-1983610b6112","Share your opinions & medical knowledge on COVID-19","3","3","5","5","3","1","11","3","11","11","2","11","11","11","11","2","3","4","5","2","1","11","1","11","11","11","3","2","11","11","11","1,2","4","2,4,8","2,8","4","2","3","5","1","1","1","1","I left my 11 month old daughter with my parents indefinitely ","2","1","1","2","No","4","6","300mg BID ON day 1, then 150mg BID","us1"
"US","Texas","9fea9501-f790-7a2e-be46-1578c894e29c","Completed","5d88f10b-1bcb-4ebb-bd1a-1983610b6112","Share your opinions & medical knowledge on COVID-19","3","2","4","5","2","1","11","11","11","11","2","11","11","11","3","1","4","5","2","3","1","1","11","11","3","11","11","11","11","2","11","3","15","1,2,8,9,10","2,8,14","1","5","2","4","3","1","1","1","Social isolation ","1","1","1","2","No",,"1,2","2","us1"
"US","Illinois","48d39f38-d45b-2b74-3c0a-b6e7c0e98366","Completed","5d88f10b-1bcb-4ebb-bd1a-1983610b6112","Share your opinions & medical knowledge on COVID-19","3","3","4","5","2","1","11","2","3","11","11","11","11","11","11","1","5","1","2","4","3","11","11","11","1","11","3","11","11","2","11","2","15","13,15","13","3","5","4","2","1","2","2","1","social distancing","2","2","2","3","na","3",,,"us1"
"US","Oklahoma","68139a42-331c-9270-3254-40e1aaf753d5","Completed","5d88f10b-1bcb-4ebb-bd1a-1983610b6112","Share your opinions & medical knowledge on COVID-19","3","2","4","4","2","1","11","11","11","11","2","11","11","11","3","2","1","2","3","5","4","2","1","11","11","11","11","11","3","11","11","1","15","2,3,4,5,8","4","4","3","5","2","1","2","2","1","Change before going inside, shower before interacting with family.  Careful use of PPE at work ","2","2","3","2","None","4","5,6","unsure of dosing","us1"
"US","Massachusetts","dd4425f7-2b83-6d82-d36e-354e0bf135bc","Completed","5d88f10b-1bcb-4ebb-bd1a-1983610b6112","Share your opinions & medical knowledge on COVID-19","3","2","3","4","2","1","11","2","11","11","11","11","11","3","11","1","2","1","4","5","3","1","2","11","11","3","11","11","11","11","11","3","15","4,5,8","4,8","1","5","3","4","2","1","1","1","Separate entrance. Shower before greeting","2","2","1","3","No",,"6","6","us1"
"US","Virginia","a4d9a11c-cc68-67c5-48e5-05d424d4fba8","Completed","5d88f10b-1bcb-4ebb-bd1a-1983610b6112","Share your opinions & medical knowledge on COVID-19","3","4","6","6","1","2","11","3","11","11","1","11","11","11","11","1","1","4","5","2","3","2","1","3","11","11","11","11","11","11","11","1","15","15","4","2","5","4","3","1","2","2","1","Extra cleaning, extra PPE at work, changing towels, changing clothes more frequently ","2","2","1","2","What healthcare reform would help a better response now and in the future","6",,,"us1"
"US","Florida","24e2646e-0ab3-237a-c96c-18fad756641c","Completed","5d88f10b-1bcb-4ebb-bd1a-1983610b6112","Share your opinions & medical knowledge on COVID-19","3","3","5","6","4","1","11","2","11","11","3","11","11","11","11","2","1","2","3","5","4","11","2","11","11","11","3","11","11","1","11","3","15","15","15","1","4","5","2","3","1","2","1","changing scrubs, washing hands and using sanitizer frequently","1","2","1","3","n/a",,,,"us1"
"US","New Mexico","7fd8cd99-0c56-5aab-e433-46b244e4eb1d","Completed","5d88f10b-1bcb-4ebb-bd1a-1983610b6112","Share your opinions & medical knowledge on COVID-19","3","4","4","5","1","11","11","3","1","11","11","11","2","11","11","3","4","1","5","3","2","11","11","11","2","3","11","1","11","11","11","1,2","15","2,3,7,8,10,13","2,8,10,13,14","2","5","4","3","1","2","2","2",,"2","2","1","2","None","3","5,6","2","us1"
"US","Pennsylvania","54b2f894-da91-08d0-ae70-0a6464e78c24","Completed","5d88f10b-1bcb-4ebb-bd1a-1983610b6112","Share your opinions & medical knowledge on COVID-19","3","2","3","2","1","3","11","11","11","1","11","2","11","11","11","2","3","4","1","5","2","11","3","11","11","1","11","11","2","11","11","1","2,8","6,9","2,8,10","5","2","4","1","3","2","2","1","Clean home. Sanitized three times a day. Two showers a day. On zinc and vitamin c. Monitor temp and pulse oximeter.","3","3","2","2","Follow UV light levels and the effect on the virus.","2","5,6","2","us1"
"US","Texas","52e192f7-c6e7-6ef6-a7d3-69ca7c415762","Completed","5d88f10b-1bcb-4ebb-bd1a-1983610b6112","Share your opinions & medical knowledge on COVID-19","3","3","5","5","1","2","11","11","11","11","1","11","3","11","11","1","3","1","5","4","2","11","11","11","3","1","2","11","11","11","11","1","15","2,8,9","15","3","5","1","4","2","2","2","1","Mask, gloves","2","3","2","2","No","6","1,2","Not sure","us1"
"US","Michigan","6c92b173-7ec1-31e8-ba07-fb5888a1e70d","Completed","5d88f10b-1bcb-4ebb-bd1a-1983610b6112","Share your opinions & medical knowledge on COVID-19","3","2","5","5","3","1","11","2","11","11","3","11","11","11","11","1","1","4","3","5","2","11","3","11","11","11","11","11","1","2","11","3","15","15","15","3","2","4","5","1","1","1","1","quarantined, extra cleaning","2","2","2","2","no",,,,"us1"
"US","Florida","68903226-5638-bab4-3897-403f3953deba","Completed","5d88f10b-1bcb-4ebb-bd1a-1983610b6112","Share your opinions & medical knowledge on COVID-19","3","2","3","3","3","1","11","11","11","3","2","11","11","11","11","3","1","5","3","2","4","1","3","11","11","11","11","2","11","11","11","3","15","2,5,8","15","1","4","5","3","2","3","2","1","PPE at work, increased hand washing and sanitization","2","1","2","2","Long term changes in social habits that can transmit diseases like colds and flu",,"2,3,6","2","us1"
"US","Ohio","4bd643e3-743c-6eb2-1be1-c2a2e10bda26","Completed","5d88f10b-1bcb-4ebb-bd1a-1983610b6112","Share your opinions & medical knowledge on COVID-19","3","4","6","6","1","2","11","11","11","11","3","11","11","1","11","1","1","5","4","3","2","11","11","11","2","1","11","11","11","3","11","2","3","1,4,5,9,10","15","1","5","4","3","2","3","1","1","Changing clothes before coming home, disinfecting everything I touch in my car and my house, leaving hospital shoes on the porch, showering before leaving the hospital or immediately after coming home, making sure my husband and children are avoiding public places and taking vitamin D, C & Zinc. ","1","1","1","1","No","6",,,"us1"
"US","Maryland","9fe79c6b-d9c2-63bd-295a-2747e154ae1f","Completed","5d88f10b-1bcb-4ebb-bd1a-1983610b6112","Share your opinions & medical knowledge on COVID-19","3","4","6","6","3","2","11","11","1","11","11","3","11","11","11","2","2","3","4","5","1","11","1","11","2","3","11","11","11","11","11","2","15","15","15","2","5","3","4","1","1","1","1","I sanitize everything when I get home from hospital shifts, and I shower immediately. We also keep packaging containers/boxes outside our apartment rather than brining them inside. We are also socially distancing and decreasing our rate of going to the grocery store. ","1","2","1","2","no","3",,,"us1"
"US","Florida","e8e379c0-cea8-59a7-49d3-bed5eebf6ffe","Completed","5d88f10b-1bcb-4ebb-bd1a-1983610b6112","Share your opinions & medical knowledge on COVID-19","3","2","4","7","4","2","11","11","3","11","1","11","11","11","11","2","2","3","1","5","4","2","1","3","11","11","11","11","11","11","11","1","5","8","15","3","5","2","4","1","4","4","2",,"3","2","2","2","No","6","6","None","us1"
"US","New York","cc7a5ea1-441d-a020-2aaa-8781cecef5d5","Completed","5d88f10b-1bcb-4ebb-bd1a-1983610b6112","Share your opinions & medical knowledge on COVID-19","3","6","7","7","3","11","11","11","11","11","11","1","2","11","3","2","4","2","3","5","1","11","2","11","3","11","11","11","1","11","11","1","15","15","15","1","5","4","2","3","1","1","1","individual qurantine","1","1","1","1","no","6",,,"us1"
"US","Pennsylvania","8346b781-e95e-a5f0-475f-9d01a80f27da","Completed","5d88f10b-1bcb-4ebb-bd1a-1983610b6112","Share your opinions & medical knowledge on COVID-19","3","3","5","5","3","11","11","1","2","11","3","11","11","11","11","1","4","1","2","5","3","11","11","2","11","1","3","11","11","11","11","1","15","2,8,15","15","4","3","2","1","5","1","1","1","Social distancing. Limit outdoors activity. ","2","1","1","2","COVID TESTING APPROACHES","3","6","1","us1"
"US","Missouri","c03f86ca-ff39-3d5f-572c-092dc4f4eda1","Completed","5d88f10b-1bcb-4ebb-bd1a-1983610b6112","Share your opinions & medical knowledge on COVID-19","3","3","3","5","3","11","11","3","1","11","2","11","11","11","11","1","1","3","4","5","2","11","11","11","3","11","11","11","1","2","11","1,2","15","15","15","3","5","4","2","1","1","1","1","Changing before entry to the home and sanitizing my entryway. No items from the hospital brought into the home. Isolating from older family members.","2","2","2","1","No","3",,,"us1"
"US","Illinois","1cf9d551-8349-f77e-8cd0-de718874792f","Completed","5d88f10b-1bcb-4ebb-bd1a-1983610b6112","Share your opinions & medical knowledge on COVID-19","3","3","5","5","3","1","11","2","11","3","11","11","11","11","11","1","1","4","3","5","2","11","11","11","3","2","11","11","11","1","11","3","15","2,8","15","1","5","4","2","3","1","1","1","Bought a facemask online. ","1","1","1","2","No ",,"4","1","us1"
"US","New Jersey","1bcec64d-1175-4415-3f2b-6a82a8d44853","Completed","5d88f10b-1bcb-4ebb-bd1a-1983610b6112","Share your opinions & medical knowledge on COVID-19","3","6","6","6","4","3","11","11","11","11","2","1","11","11","11","1","1","2","5","3","4","11","2","11","3","11","1","11","11","11","11","3","15","15","15","1","3","2","5","4","1","1","1","Isolation ","1","1","1","3","None",,,,"us1"
"US","North Carolina","6995b56a-c358-cdea-b0ef-19291480f424","Completed","5d88f10b-1bcb-4ebb-bd1a-1983610b6112","Share your opinions & medical knowledge on COVID-19","3","3","4","4","3","1","11","11","3","11","2","11","11","11","11","1","1","4","3","5","2","3","1","11","11","2","11","11","11","11","11","3","2","1,2,8,10,13","15","1","5","3","4","2","1","1","1","PPE, clothes off before entering house, social distancing, cancelled visitation","1","2","1","2","What is your medical specialty? are you private practice? Is your practice continuing to see patients in clinic? Are you performing procedures that you feel should be rescheduled but perform anyway because of economic pressures for your private practice? Do you feel your medical specialty is ""essential"" and should remain open to see patients? are you participating in telemedicine visits? Are you worried your practice will collapse because of lost revenue? Has there been non-clinical staff downsizing in your practice?",,"4","1","us1"
"US","California","a81e5961-e727-0ea7-3ec6-efb977994ce8","Completed","5d88f10b-1bcb-4ebb-bd1a-1983610b6112","Share your opinions & medical knowledge on COVID-19","3","5","6","6","2","1","11","11","2","11","3","11","11","11","11","1","1","3","4","5","2","2","1","11","11","11","11","11","11","3","11","3","2","2,8,10","1,2","1","4","3","5","2","1","1","1","Washing hands. Canceling elective procedure, doing telemedicine visits ","2","2","2","2","No",,"1","2","us1"
"US","Virginia","f9d731d9-7fdd-cb72-9c99-b20c09b2aff4","Completed","5d88f10b-1bcb-4ebb-bd1a-1983610b6112","Share your opinions & medical knowledge on COVID-19","3","2","3","2","2","11","11","1","2","11","11","11","3","11","11","3","2","3","5","1","4","11","11","11","11","2","1","11","11","3","11","2","15","15","15","4","5","1","3","2","3","1","1","Changing clothes. Washing upon arriving home.  Different shoes at home and work.","2","1","1","1","More deaths will occur from economic collapse than from COVID if we continue these extreme social measures.  We need to focus more on ventilators and medical care which requires more money and more economic productivity.","3",,,"us1"
"US","New Jersey","53bba6b4-9234-bfd3-c223-ede3d7cc9d27","Completed","5d88f10b-1bcb-4ebb-bd1a-1983610b6112","Share your opinions & medical knowledge on COVID-19","3","3","5","5","4","1","11","3","11","11","2","11","11","11","11","1","1","4","5","3","2","1","11","11","11","11","11","3","11","2","11","2","15","15","15","2","4","3","5","1","1","1","1","doffing immediately before entering home","1","1","1","3","no","4",,,"us1"
"US","New York","37e7c52b-7bc8-099a-3a9a-7b91a1b77a7c","Completed","5d88f10b-1bcb-4ebb-bd1a-1983610b6112","Share your opinions & medical knowledge on COVID-19","3","2","3","4","2","1","11","2","11","11","11","11","3","11","11","2","3","5","2","1","4","11","11","11","2","3","1","11","11","11","11","1","15","2,4,8","2,4,8","2","5","4","3","1","2","3","1","Not visited","1","2","2","3","Coping with workplace stress","6","6","1","us1"
"US","Michigan","c527ec65-9c34-ca42-aa91-96c46cf9c0d4","Completed","5d88f10b-1bcb-4ebb-bd1a-1983610b6112","Share your opinions & medical knowledge on COVID-19","3","6","6","6","3","2","11","3","11","11","1","11","11","11","11","1","2","4","3","1","5","11","1","11","11","11","11","2","11","3","11","3","15","15","15","2","4","3","5","1","1","2","1","Self isolation ","4","2","1","2","No",,,,"us1"
"US","New York","325e6bea-15e8-291c-26ec-0d647c935d50","Completed","5d88f10b-1bcb-4ebb-bd1a-1983610b6112","Share your opinions & medical knowledge on COVID-19","3","2","5","3","2","1","11","2","3","11","11","11","11","11","11","1","2","5","4","3","1","11","11","2","1","3","11","11","11","11","11","3","15","15","15","2","5","3","4","1","4","4","2",,"2","2","1","2","none",,,,"us1"
"US","Colorado","146c032a-239c-7852-c1e3-febae72de448","Completed","5d88f10b-1bcb-4ebb-bd1a-1983610b6112","Share your opinions & medical knowledge on COVID-19","3","2","5","5","2","1","11","2","11","11","11","11","11","3","11","2","5","3","2","1","4","3","1","2","11","11","11","11","11","11","11","1,2","4,5,6","3,4,5,6,9","15","3","5","4","1","2","2","2","1","Isolation from family members","2","1","1","3","Na","2",,,"us1"
"US","Georgia","7c30e125-4f00-43c5-f887-d0a4296906fa","Completed","5d88f10b-1bcb-4ebb-bd1a-1983610b6112","Share your opinions & medical knowledge on COVID-19","3","5","5","5","2","1","11","3","2","11","11","11","11","11","11","1","1","2","3","4","5","3","2","11","1","11","11","11","11","11","11","3","15","15","15","4","5","2","3","1","1","1","1","Where mask in the office, limit patient coming into the office","2","1","1","2","None",,,,"us1"
"US","Hawaii","1f3f0ca3-3040-0cac-3683-3ea6bb957660","Completed","5d88f10b-1bcb-4ebb-bd1a-1983610b6112","Share your opinions & medical knowledge on COVID-19","3","2","4","4","2","11","11","11","2","11","1","11","11","3","11","1","1","2","4","5","3","2","1","11","3","11","11","11","11","11","11","1","15","2,4,5,8","15","3","5","2","4","1","2","2","1","Not bringing work clothes home, strict procedure for cleaning before I touch family","3","3","1","2","No","4","5,6","Unknown","us1"
"US","Illinois","4ef7c8b4-8931-e0fa-71f0-4d51fe1a6beb","Completed","5d88f10b-1bcb-4ebb-bd1a-1983610b6112","Share your opinions & medical knowledge on COVID-19","3","6","3","3","1","11","11","3","2","11","1","11","11","11","11","1","1","3","4","5","2","11","3","11","1","11","2","11","11","11","11","3","15","1,2,4,5,6,8,9,10","4,5,6,9,15","2","5","1","4","3","1","1","1","Remove shoes, clothes in garage. Wash hands, bath immediately. Social distancing as much as possible at home. ","1","1","3","2","First responders should receive help going forward if they succumbed to Covid19 just like 911 first responders. ",,"2,6","2","us1"
