"country","specialty","state","respondentId","surveyStatus","studyId","title","Q1","Q2","Q3","Q4","Q5-1","Q5-2","Q5-3","Q5-4","Q5-5","Q6","Q7","Q8","Q15","Q16","Q17","Q18","Q19","Q20","Q22","Q24-1","Q24-2","Q24-3","Q25","Q26","Q23","Q9","Q10-1","Q10-2","Q12-3","Q12-4","Q12-5","Q12-7","Q12-9","Q14","Q21","Q12-2","Q12-10","Q11","Q12-1","Q12-6","Q12-8"
"DE","Oncology - Clinical Oncology / Radiation Oncology","Nordrhein-Westfalen","9f8d2252-4903-40d3-9cdf-23484fcfbeed","Completed","5b28a197-453c-4ece-87f8-0d511905f6fe","Share your opinions & medical knowledge on COVID-19","2",0,"3","2",,,,,,"3","1","2","2","1","1","5","4","2","2","2","1","2","6","2","5",,,,,,,,,,"1",,,,,,
"DE","Internal Medicine","Saarland","3a587749-8231-4045-9e7a-9ea08b60bb36","Completed","5b28a197-453c-4ece-87f8-0d511905f6fe","Share your opinions & medical knowledge on COVID-19","3","2","3","2",,,,,,"3","1,2,4","3","4","1","2",,"7","2","2","1","1","2","4","1","4","3","5","5",,,"4",,,,"3",,,,,,
"DE","Ophthalmology","Nordrhein-Westfalen","85459d07-b9b4-4907-bf0b-74519f7ecd2a","Completed","5b28a197-453c-4ece-87f8-0d511905f6fe","Share your opinions & medical knowledge on COVID-19","3","3","5","2",,,,,,"3","3",,,"2","2",,"6","1","2","2","2","2","1","2","2","2","11","2,3,4,5,8,11","4","5","4",,,"1",,"4",,"Zink, Inhalations, Ingwer Tea. Chinin. Chloroquine.",,,"6"
"DE","Dermatology","Bayern","d0a8f1da-df22-49ea-a659-56a2a10cea27","Completed","5b28a197-453c-4ece-87f8-0d511905f6fe","Share your opinions & medical knowledge on COVID-19","1",-1,"2","1","Antibiotics",,,,,"2","1","3","4","2","2",,"5,6","1","1","1","2","1","1","1",,,,,,,,,,,,,,,,,
"DE","Rheumatology","Berlin","c5b03c49-7fe0-4e97-9648-78609e643f78","Completed","5b28a197-453c-4ece-87f8-0d511905f6fe","Share your opinions & medical knowledge on COVID-19","3","2","5","1","actually we didn´t have any patients in our GP practice",,,,,"2","1","2","3","2","1","3","5","1","2","2","2","3","6","2","2",,,,,,,,,,,,,,,,
"DE","Psychiatry","Nordrhein-Westfalen","80036497-c0f6-4b83-ba43-da07b2fa0140","Completed","5b28a197-453c-4ece-87f8-0d511905f6fe","Share your opinions & medical knowledge on COVID-19","3","4","3","1","chloroquin",,,,,"2","1","3","3","2","2",,"7","1","1","3","3","3","6","2",,,,,,,,,,,,,,,,,
"DE","Internal Medicine","Niedersachsen","86ca16fe-f5b3-491d-b180-3c9f2bfcba76","Completed","5b28a197-453c-4ece-87f8-0d511905f6fe","Share your opinions & medical knowledge on COVID-19","3","3","3","2",,,,,,"2","5",,,"1","2",,"1,2,3,6","1","1","2","2","2","4","3",,,,,,,,,,,,,,,,,
"DE","Gastroenterology",,"15d08bad-0af7-433c-93c4-f910f67e87a5","Completed","5b28a197-453c-4ece-87f8-0d511905f6fe","Share your opinions & medical knowledge on COVID-19","3","3","4","1","None because we do not know if they work",,,,,"2","2,3,4",,,"1","1","5","4,6","2","1","3","3","3","1","2",,"3","2,5","2,5",,,"3",,,,"2","3",,,,,
"DE","Psychiatry","Hessen","60f5d4c0-935c-4ad6-a0d4-3cf6ba7b5b9b","Completed","5b28a197-453c-4ece-87f8-0d511905f6fe","Share your opinions & medical knowledge on COVID-19","3","4","5","2",,,,,,"3","5",,,"3","1","4","4,6","1","1","1","1","1","2","2",,,,,,,,,,,,,,,,,
"DE","Cardiothoracic surgery - Cardiac Surgery","Bayern","8dd503ec-216a-4f6d-a800-a4c717ebabfb","Completed","5b28a197-453c-4ece-87f8-0d511905f6fe","Share your opinions & medical knowledge on COVID-19","3","1","3","2",,,,,,"3","1,3,4","2","4","1","1","4","3,4,5","2","2","1","1","2","6","2","3","1","2,5","2,9",,,"4",,"3",,"1","4",,,,,
"DE","Cardiology","Nordrhein-Westfalen","0a113e2f-1399-4549-8f70-e54069ca0a90","Completed","5b28a197-453c-4ece-87f8-0d511905f6fe","Share your opinions & medical knowledge on COVID-19","3","2","3","2",,,,,,"3","1,2,3,4","2","3","2","2",,"3,5","2","2","1","2","1","1","2","4","3","4,9","4,9",,"3",,,"3","1","3",,,,,,
"IT","Orthopedic Surgery","Napoli","f49ad446-1e30-44f1-8c76-ed5f0dea759c","Completed","5b28a197-453c-4ece-87f8-0d511905f6fe","Share your opinions & medical knowledge on COVID-19","2",0,"3","1","tocilizumab","idrossiclorochina",,,,"2","3",,,"1","2",,"4,5,6","2","1","1","2","1","4","2",,"1","2,3,4,11","1,2,3,4,5,6,9,11","4","5","5",,"5","1","1","4",,"tocilizumab","4","4",
"IT","Laboratory Manager","Roma","8cc2790d-6792-4c94-ad1b-4d8909a9d0e2","Completed","5b28a197-453c-4ece-87f8-0d511905f6fe","Share your opinions & medical knowledge on COVID-19","2",0,"5","2",,,,,,"2","5",,,"1","2",,"1,5","2","1","1","1","1","6","2",,,,,,,,,,,"1",,,,,,
"IT","Neurology","Roma","7ffc082f-3a4f-41df-a7df-4bae9597791c","Completed","5b28a197-453c-4ece-87f8-0d511905f6fe","Share your opinions & medical knowledge on COVID-19","2",0,"3","1","favipiravir","tocilizumab",,,,"1","4",,,"2","2",,"4","2","2","2","1","1","6","2","3",,,,,,,,,,"1",,,,,,
"IT","General Surgery","Napoli","28263fc2-2886-4f8f-be8c-a4d9a8b14da4","Completed","5b28a197-453c-4ece-87f8-0d511905f6fe","Share your opinions & medical knowledge on COVID-19","1",-1,"3","1","Plaquenil",,,,,"2","5",,,"2","1","5","1","1","1","1","1","1","5","1",,,,,,,,,,,,,,,,,
"IT","Cardiology","Catania","1331a97a-c80d-455b-949d-f51420f25606","Completed","5b28a197-453c-4ece-87f8-0d511905f6fe","Share your opinions & medical knowledge on COVID-19","3","2","4","1","idrossiclorochina",,,,,"2","5",,,"2","2",,"5,6","2","1","1","2","1","6","2",,,,,,,,,,,"1",,,,,,
"IT","Neurology","Arezzo","24411288-0fed-412a-b5d2-a52a0ffb3cda","Completed","5b28a197-453c-4ece-87f8-0d511905f6fe","Share your opinions & medical knowledge on COVID-19","2",0,"3","1","CLOROCHINA","IDROSSICLOROCHINA",,,,"1","1,3","2","2","1","1","3","1,3,4,5","2","1","3","3","3","3","1",,"1","4,5,6","2,3,7,8","2","2","2","3",,"2","2","2",,,,"1","3"
"IT","Infectious Diseases","Novara","fb20f789-d8ff-42f5-91c2-edab81b13333","Completed","5b28a197-453c-4ece-87f8-0d511905f6fe","Share your opinions & medical knowledge on COVID-19","1",-1,"3","1","idrossiclorochina",,,,,"3","1,2,3,4","2","3","1","1","3","1,4,5","2","1","2","1","2","3","2",,"6","2,3,4,9","2,3,4,9","2","5",,,"6","2","3","4",,,,,
"IT","Allergy & Immunology",,"34d47fa1-caf3-42fc-bcdc-1e6d0b9c80b8","Completed","5b28a197-453c-4ece-87f8-0d511905f6fe","Share your opinions & medical knowledge on COVID-19","2",0,"5","1","idrossiclorochina","tocilizumab",,,,"2","1","2","4","2","1","4","4","2","1","2","2","3","4","2",,,,,,,,,,,"3",,,,,,
"IT","Orthopedic Surgery","Varese","072266ed-55a4-4f8c-a05e-16479a168347","Completed","5b28a197-453c-4ece-87f8-0d511905f6fe","Share your opinions & medical knowledge on COVID-19","2",0,"3","1","Idrossiclorochina","Azitromicina","Paracetamolo","Tocizimulab",,"1","3",,,"1","1","1","1,3,4,5","1","2","1","2","1","2","1","3","1","2,4,9,11","3,5,8","5","7","3",,"3","4",,"4",,"Citizimulab",,,"6"
"IT","Oncology - Medical Oncology","Rovigo","8b57c913-5daf-4e5c-9e92-66f7a35e81fb","Completed","5b28a197-453c-4ece-87f8-0d511905f6fe","Share your opinions & medical knowledge on COVID-19","1",-1,"3","2",,,,,,"2","1,4","3","3","1","1","4","3,4,5,6","2","1","1","1","2","3","3",,,,,,,,,,,"3",,,,,,
"IT","Diabetology","Foggia","229ec8f4-d61e-430a-8add-3b716f3f556f","Completed","5b28a197-453c-4ece-87f8-0d511905f6fe","Share your opinions & medical knowledge on COVID-19","3","3","3","1","hydroxichloroquine","azithromycin","tucilizumab",,,"2","1,2","2","3","1","1","4","3,4,5,6","2","1","1","1","1","6","2",,"1","2,4","2,4",,"4",,,,"1","1","3",,,,,
"IT","Internal Medicine","Piacenza","8b5b30cb-3e22-4a0a-976b-49161081ec73","Completed","5b28a197-453c-4ece-87f8-0d511905f6fe","Share your opinions & medical knowledge on COVID-19","2",0,"4","2",,,,,,"1","2",,,"1","2",,"1,6","2","2","1","1","1","6","2","3","2","2,4,5,9","2,4,9",,"2","3",,"4","1,2","2","2",,,,,
"IT","Pathology Laboratory","Caserta","b8919105-6972-43e4-adbd-6e6c8969f101","Completed","5b28a197-453c-4ece-87f8-0d511905f6fe","Share your opinions & medical knowledge on COVID-19","3","2","4","1","tocilizumab",,,,,"1","5",,,"2","2",,"1,2,3,4,5,6","1","1","1","1","1","3","2",,,,,,,,,,,,,,,,,
"IT","Family Medicine / Practice (FP)","Napoli","fa0366d0-f8eb-4e7c-a7a0-3005a684e705","Completed","5b28a197-453c-4ece-87f8-0d511905f6fe","Share your opinions & medical knowledge on COVID-19","1",-1,"3","1","Paquenil","Azitromicina ","GG / reuteri ","Rifacol","Deflazecort","3","1,4","2","3","2","1","2","2,4,6","1","2","2","3","2","1","1","2",,,,,,,,,,,,,,,,
"IT","Oncology - Medical Oncology","Napoli","dd6790a3-b927-4f9c-ac2f-8303d0d3dda8","Completed","5b28a197-453c-4ece-87f8-0d511905f6fe","Share your opinions & medical knowledge on COVID-19","2",0,"6","1","plaquil",,,,,"2","5",,,"2","2",,"2,4,6","2","1","3","2","3","4","2",,,,,,,,,,,"2",,,,,,
"IT","Psychiatry","Napoli","3f0728c1-e2a6-4f7d-892f-e8644a2a2397","Completed","5b28a197-453c-4ece-87f8-0d511905f6fe","Share your opinions & medical knowledge on COVID-19","3","2","6","2",,,,,,"3","5",,,"1","1","3","6","2","2","2","2","3","3","1","1",,,,,,,,,,"3",,,,,,
"IT","Orthopedic Surgery","Milano","671fbb10-03ef-4a1c-909b-42228fcf4946","Completed","5b28a197-453c-4ece-87f8-0d511905f6fe","Share your opinions & medical knowledge on COVID-19","2",0,"2","1","idrossiclorochina",,,,,"3","4",,,"1","2",,"1,5,6","2","1","1","1","1","1","2",,,,,,,,,,,"2",,,,,,
"IT","Infectious Diseases","Bergamo","58e28c6d-3da9-44db-bd5b-5c6dcfff2573","Completed","5b28a197-453c-4ece-87f8-0d511905f6fe","Share your opinions & medical knowledge on COVID-19","2",0,"3","2",,,,,,"2","1,2,3,4","2","4","2","1","4","4,5,reutinary testing in high risk healthcare workers","2","2","1","1","3","6","2","2","6","1,2,3,4,5,7,9,11","6,8,10","4","5","2","6","5","2","1","3","7","amiodarone, icatibant, Ozone, Immunoglobulin,..","2","7","7"
"IT","Nephrology","Palermo","a0194095-efc6-49df-84e8-0d6fa1cbc84f","Completed","5b28a197-453c-4ece-87f8-0d511905f6fe","Share your opinions & medical knowledge on COVID-19","2",0,"4","1","Plaquenil",,,,,"1","4",,,"1","1","4","1","2","2","1","1","3","1","2","1",,,,,,,,,,"1",,,,,,
"IT","Nephrology","Napoli","f0d2f565-8a09-47a5-8681-d0e7fa7357c0","Completed","5b28a197-453c-4ece-87f8-0d511905f6fe","Share your opinions & medical knowledge on COVID-19","3","2","5","1","Masks","Ventilatori",,,,"2","1","3","3","2","1","4","1,3,4,5,6","2","1","3","3","3","2","2",,,,,,,,,,,"1",,,,,,
"IT","General Surgery","Milano","647e35bc-2c07-4610-b3c0-3f60e8078fff","Completed","5b28a197-453c-4ece-87f8-0d511905f6fe","Share your opinions & medical knowledge on COVID-19","2",0,"4","1","plaquenil",,,,,"4","3,4",,,"1","2",,"1,3,5","2","2","3","1","2","6","2","2","6","2,4","2,4",,"4",,,,"1","3","4",,,,,
"IT","Oncology","Napoli","4416d175-4602-4ade-bd8a-04da1228afca","Completed","5b28a197-453c-4ece-87f8-0d511905f6fe","Share your opinions & medical knowledge on COVID-19","2",0,"5","1","Clorochina",,,,,"1","1","3","4","2","2",,"4,5,6","2","2","2","1","1","3","1","4",,,,,,,,,,"1",,,,,,
"IT","Otolaryngology (ORL / ENT)",,"72ae51f0-7fab-4d8e-ad38-1bd0106fa90d","Completed","5b28a197-453c-4ece-87f8-0d511905f6fe","Share your opinions & medical knowledge on COVID-19","2",0,"2","1","Tolicizumab","Antibiotici","Ossigenoterapa","Cortisone",,"2","5",,,"2","1","2","1,2,3,4,5,6","2","2","1","1","1","6","2","4",,,,,,,,,,"3",,,,,,
"IT","Pediatrics (excluding surgery)","Napoli","8b948183-357a-4589-923a-0a282addbf61","Completed","5b28a197-453c-4ece-87f8-0d511905f6fe","Share your opinions & medical knowledge on COVID-19","3","5","6","1","farmaci antivirali",,,,,"1","2",,,"2","1","2","3","1","2","1","1","1","1","1","2","1","1","1",,,,,,,,,,,"5",,
"IT","Cardiology - Interventional Cardiology","Messina","7d50a9a6-e4d6-4ec9-b65e-6399a2112c6c","Completed","5b28a197-453c-4ece-87f8-0d511905f6fe","Share your opinions & medical knowledge on COVID-19","2",0,"4","1","oxygen",,,,,"1","1","2","4","1","2",,"5,6","2","1","1","1","3","1","2",,,,,,,,,,,"2",,,,,,
"IT","Pediatrics (excluding surgery) - Neonatal & Perinatal Medicine","Verona","7408f292-5486-462f-a70f-3fbc6f67fd81","Completed","5b28a197-453c-4ece-87f8-0d511905f6fe","Share your opinions & medical knowledge on COVID-19","1",-1,"3","1","hydroxychlorochine",,,,,"2","1,3,4","2","5","2","1","4","4,5,6","2","2","1","1","1","6","2","5","1","2,4,5,11","5,7",,"5","3","7",,"2","3","4",,"none",,,
"IT","Endocrinology","Roma","806c4f93-4375-4b56-83de-a964fdc41b03","Completed","5b28a197-453c-4ece-87f8-0d511905f6fe","Share your opinions & medical knowledge on COVID-19","1",-1,"3","1","ANTIVIRALI ",,,,,"3","5",,,"1","1","2","1","2","1","2","2","2","3","2",,,,,,,,,,,"1",,,,,,
"IT","Pathology","Palermo","7873a4c7-9d08-46f4-aa3a-73de9dce613a","Completed","5b28a197-453c-4ece-87f8-0d511905f6fe","Share your opinions & medical knowledge on COVID-19","2",0,"5","2",,,,,,"3","1","2","3","2","2",,"4","2","1","1","2","3","2","2",,,,,,,,,,,"2",,,,,,
"IT","Obstetrics & Gynecology","Bologna","601a1292-d2a5-4c20-a0b7-28d5496c4f25","Completed","5b28a197-453c-4ece-87f8-0d511905f6fe","Share your opinions & medical knowledge on COVID-19","4",7,"5","1","antivirali",,,,,"2","5",,,"1","1","4","4","2","1","2","2","2","3","1",,,,,,,,,,,"2",,,,,,
"IT","Psychiatry","Siracusa","168f02d3-a558-4715-8592-6fb309e1f046","Completed","5b28a197-453c-4ece-87f8-0d511905f6fe","Share your opinions & medical knowledge on COVID-19","1",-1,"5","2",,,,,,"1","2",,,"1","2",,"1","2","1","2","2","2","1","1",,"1","1","2,3","4",,,,,,"1","4",,,"5",,
"IT","Surgical Oncology",,"71b30b64-aea8-405f-89a0-a05a204890d5","Completed","5b28a197-453c-4ece-87f8-0d511905f6fe","Share your opinions & medical knowledge on COVID-19","2",0,"3","2",,,,,,"2","1,3,4","2","3","2","1","2","1,2,3,4,5,6","2","2","2","1","1","6","2","2","3","2,3,4,5,7,9","1,2,3,4,5,7,9","5","5","4","5","4","1,2","3","3",,,"3",,
"IT","Hematology Oncology","Ferrara","d0fbe71d-7ba7-4e9f-8560-415765cfcd88","Completed","5b28a197-453c-4ece-87f8-0d511905f6fe","Share your opinions & medical knowledge on COVID-19","2",0,"5","1","Don t remember",,,,,"3","1","5","3","2","1","2","1,3","2","2","1","1","1","2","1","4",,,,,,,,,,"3",,,,,,
"IT","General Practice (GP)","Milano","c3ecfd8e-bb95-4341-b0bf-7ab685092785","Completed","5b28a197-453c-4ece-87f8-0d511905f6fe","Share your opinions & medical knowledge on COVID-19","2",0,"4","1","Celecoxib","Azitromicina","Antimalarico",,,"1","5",,,"1","2",,"1,5,6","2","2","1","2","2","5","2","4",,,,,,,,,,"1",,,,,,
"IT","General Surgery","Brescia","20c200ed-4c1f-4454-b7ca-6025a73365bd","Completed","5b28a197-453c-4ece-87f8-0d511905f6fe","Share your opinions & medical knowledge on COVID-19","1",-1,"1","1","Kaletra","Ritonavir","Darunovir","Plaquenil","Zitromax","1","3",,,"1","2",,"1,5,6","1","1","1","1","1","1","2",,"6","2,3,4,9,11","2,3,4,9,11","1","1",,,"2","2,400 mg bis/die for two week",,"1",,"Fluimucil lasix tocilizumab",,,
"IT","Infectious Diseases",,"b28f66c1-e002-405f-990e-7f5a9fcd0b8f","Completed","5b28a197-453c-4ece-87f8-0d511905f6fe","Share your opinions & medical knowledge on COVID-19","2",0,"2","1","Kaletra","Plaquenil",,,,"2","3",,,"1","1","3","3,4,6","2","2","1","1","1","3","2","2","3","2,3,4","2,3,4","4","4",,,,"4","2","3",,,,,
"IT","Infectious Diseases","Alessandria","47ee2f17-98d3-491a-80e9-cd119c20c059","Completed","5b28a197-453c-4ece-87f8-0d511905f6fe","Share your opinions & medical knowledge on COVID-19","2",0,"3","1","Antibiotics ","Cortisone",,,,"3","1,2,3","2","4","1","1","4","1,5,6","2","1","1","1","1","3","2",,"6","2,3,4,5,7,9","7","2","3","3","3","3","1","3","2",,,,,
"IT","Hematology Oncology","Bologna","9a06cd31-a5b5-4b36-8653-e96e85dbb067","Completed","5b28a197-453c-4ece-87f8-0d511905f6fe","Share your opinions & medical knowledge on COVID-19","2",0,"6","2",,,,,,"3","5",,,"3","1","3","1,2,3,4,5,6","2","1","2","1","2","6","2",,,,,,,,,,,"3",,,,,,
"IT","Pediatrics (excluding surgery)",,"31fa1bd5-2544-4437-81af-9da556a0823c","Completed","5b28a197-453c-4ece-87f8-0d511905f6fe","Share your opinions & medical knowledge on COVID-19","1",-1,"3","2",,,,,,"2","5",,,"1","1","4","1,4,6","2","1","1","1","1","6","2",,,,,,,,,,,"2",,,,,,
"IT","General Practice (GP)","Catania","bf16b1cc-9438-429d-af7c-59ed400de27e","Completed","5b28a197-453c-4ece-87f8-0d511905f6fe","Share your opinions & medical knowledge on COVID-19","1",-1,"4","2",,,,,,"1","1","5","2","1","2",,"3,6","2","2","1","1","2","3","2","4",,,,,,,,,,"1",,,,,,
"IT","Laboratory Manager","Padova","cc4df6ed-74fa-474b-a24b-2a711abff6e9","Completed","5b28a197-453c-4ece-87f8-0d511905f6fe","Share your opinions & medical knowledge on COVID-19","2",0,"5","1","no antiviral therapy at the moment",,,,,"3","3",,,"2","1","3","1,3,5,6","1","1","1","1","1","6","2",,"4","12","12",,,,,,,,,,,,,
"IT","Nephrology",,"03a9f15c-ac89-439a-9642-b78746ac3c85","Completed","5b28a197-453c-4ece-87f8-0d511905f6fe","Share your opinions & medical knowledge on COVID-19","3","3","6","1","Drugs for HIV and ebola",,,,,"2","1","1","2","1","1","3","1,2,3,4,5,6","1","1","2","2","2","2","1",,,,,,,,,,,,,,,,,
"IT","Nephrology","Caltanissetta","7fe5711d-55ac-4e2c-91b0-797acf225a9f","Completed","5b28a197-453c-4ece-87f8-0d511905f6fe","Share your opinions & medical knowledge on COVID-19","2",0,"3","2",,,,,,"2","5",,,"2","2",,"3","1","1","1","2","3","4","2",,,,,,,,,,,,,,,,,
"IT","Dermatology","Foggia","de39a6b2-9933-4d21-a729-9b59b7a69a1a","Completed","5b28a197-453c-4ece-87f8-0d511905f6fe","Share your opinions & medical knowledge on COVID-19","2",0,"3","1","Plaquenil","Azitromicin","Tocilizumab","Lopinavir","Riti","1","1","3","4","2","1","3","1,2,4,5,6","2","1","1","1","1","4","2",,,,,,,,,,,"1",,,,,,
"IT","Physical Medicine & Rehabilitation (Physiatry)","Campobasso","2deecc80-3c41-42e7-8eb0-feec1353b25a","Completed","5b28a197-453c-4ece-87f8-0d511905f6fe","Share your opinions & medical knowledge on COVID-19","2",0,"7","1","Tachipirina",,,,,"1","5",,,"1","2",,"1,3","1","1","2","2","2","2","3",,,,,,,,,,,,,,,,,
"IT","Oncology","Cuneo","52b907d1-8b19-44a9-aa6e-4e2e21fa4431","Completed","5b28a197-453c-4ece-87f8-0d511905f6fe","Share your opinions & medical knowledge on COVID-19","2",0,"6","1","clocoquine","off label drug",,,,"1","1,2,3,4","2","3","1","1","2","2,3,5","2","2","3","3","2","6","3","2","6","1,2,3,4","1,2,3,4,7","4","4",,"5",,"1","3","4",,,"2",,
"IT","Endocrinology","Padova","7f558a84-116f-4767-91be-79ac0aee6bae","Completed","5b28a197-453c-4ece-87f8-0d511905f6fe","Share your opinions & medical knowledge on COVID-19","4",7,"5","1","plaquenil",,,,,"1","1","5","3","1","1","4","mascherine ,  guanti,  tampone  se  contatto  a  rischio ","1","2","1","2","2","6","2","3",,,,,,,,,,,,,,,,
"IT","Family Medicine / Practice (FP)","Taranto","b2ebf684-eae4-4a4c-810e-544e1e32831b","Completed","5b28a197-453c-4ece-87f8-0d511905f6fe","Share your opinions & medical knowledge on COVID-19","2",0,"6","1","antivirali",,,,,"2","5",,,"2","1","3","2,5","2","1","2","1","3","2","2",,,,,,,,,,,"3",,,,,,
"IT","Family Medicine / Practice (FP)","Genova","14576aec-9c6e-4c36-a9ef-7d521ae3020e","Completed","5b28a197-453c-4ece-87f8-0d511905f6fe","Share your opinions & medical knowledge on COVID-19","1",-1,"4","1","Plaquenil",,,,,"1","1","6","5","2","1","4","3,4,6","2","2","3","2","3","6","2","4",,,,,,,,,,"3",,,,,,
"IT","Obstetrics & Gynecology - Obstetrics","Ferrara","c396b41d-7674-415e-869b-7bcdc0da9cd1","Completed","5b28a197-453c-4ece-87f8-0d511905f6fe","Share your opinions & medical knowledge on COVID-19","2",0,"3","1","Mask",,,,,"3","5",,,"2","1","3","5,6","2","2","1","1","2","1","2","4",,,,,,,,,,"2",,,,,,
"IT","Oncology - Clinical Oncology / Radiation Oncology","Verona","917626a2-5634-42fc-90f6-5ab4c3239845","Completed","5b28a197-453c-4ece-87f8-0d511905f6fe","Share your opinions & medical knowledge on COVID-19","2",0,"5","2",,,,,,"3","3",,,"1","1","3","1","1","2","1","1","1","2","2","2","1","12","3,4","5","5",,,,"4",,,,,,,
"IT","Rheumatology","Bari","4fcb67ee-deb7-4a2f-a295-f7b500fce4bd","Completed","5b28a197-453c-4ece-87f8-0d511905f6fe","Share your opinions & medical knowledge on COVID-19","2",0,"4","1","clorochina","idrossiclorochina","tocilizumab",,,"1","2,4",,,"1","1","5","6","1","2","1","1","1","3","1","2","6","2,3,4,5,9,11","1,3,6,7,8,9,11","4","6","3","5","5","dose of 400mg BID on day one (800mg total), then 200mg BID for 3 weeks",,"3",,"tocilizumab","4","3","5"
"IT","Rheumatology","Verona","7a7358e4-f700-477b-8e03-217f68772c76","Completed","5b28a197-453c-4ece-87f8-0d511905f6fe","Share your opinions & medical knowledge on COVID-19","2",0,"3","1","plaquenil","roactemra",,,,"3","1,3,4","2","4","1","1","4","3,5,6","2","2","1","1","3","6","3","3","5","2,3,4,7,9","2,3,4,7,9","4","4",,"5","4","5","3","3",,,,,
"IT","Rheumatology","Roma","aa6a7b74-d217-4f22-b492-17b4cbc060b5","Completed","5b28a197-453c-4ece-87f8-0d511905f6fe","Share your opinions & medical knowledge on COVID-19","2",0,"4","1","Hydroxichloroquine","Chloroquine","Tocilizumab","Azitromicine",,"1","5",,,"1","1","4","6","1","1","1","2","2","6","1",,,,,,,,,,,,,,,,,
"IT","Cardiology","Taranto","cfa6ee1a-0cbc-4cfa-ba71-a9c74d68c466","Completed","5b28a197-453c-4ece-87f8-0d511905f6fe","Share your opinions & medical knowledge on COVID-19","3","4","6","1","Hydrossicloroquine","Tocilizumab","Rezolsta",,,"1","3",,,"1","1","3","7","2","1","2","1","2","6","2",,"6","1,2,3,4,5,7","1,2,3,4,5,7","4","4","4","4",,"Dose of 400mg BID on day one, then 400mg for 10days or for 15/20 days if in association with remdesivir","3","4",,,"4",,
"IT","Obstetrics & Gynecology","Palermo","c3eaa311-3702-476a-9815-980e2b442fb6","Completed","5b28a197-453c-4ece-87f8-0d511905f6fe","Share your opinions & medical knowledge on COVID-19","4",7,"7","1","i don't know",,,,,"2","5",,,"1","1","5","7","1","1","3","3","3","6","2",,,,,,,,,,,,,,,,,
